event_id,url,title,pub_date,gdelt_lat,gdelt_lon,fetch_method,article_chars,is_hwc_event,species,event_type,humans_killed,humans_injured,animals_killed,animals_injured,event_date,primary_location,location_type,location_notes,gdelt_location_match,confidence,extraction_notes,_error,geocoded_address,final_lat,final_lon,geocode_source,gdelt_all_india_locations_hint
62c0b8d4-f55b-4683-b285-7e578a1d4333,https://www.hindustantimes.com/mumbai-news/56-of-maha-tigers-from-chandrapur-region-sees-most-conflicts-with-humans-report/story-yqBMVZcrSrG56zbE6r6nKP.html,56 % of Maha tigers from Chandrapur ; region sees most conflicts with humans : Report,20200728T210000Z,17771.0,20.85,selenium,6107,True,tiger,human_killed,27,,,,2020-01-01,"Chandrapur, Chandrapur, Maharashtra, India",district,"Vidarbha landscape, Tadoba Andhari Tiger Reserve",,high,Report mentions 27 human deaths due to tiger attacks between January and July 2020.,,"Chandrapur, Maharashtra, India",19.9615398,79.2961468,google_maps,
60c4f0f9-ef6e-4723-950d-cd17b70774b2,https://indianexpress.com/article/india/gir-somnath-retired-teacher-found-dead-after-leopard-attack-in-talala-6528255/,Gir Somnath : Retired teacher found dead after  leopard attack  in Talala,20200728T201500Z,17647.0,22.3,selenium,3160,True,leopard,attack_on_human,1,,,,2020-07-28,"Talala, Gir Somnath, Gujarat, India",town,near Gir National Park and Wildlife Sanctuary,,high,Clear evidence of a leopard attack on a human.,,"Talala, Gujarat 362150, India",21.0555636,70.5294682,google_maps,
53f17a9f-6dfa-47c3-8e43-60eee9e71291,https://timesofindia.indiatimes.com/city/rajkot/gujarat-retired-teacher-mauled-to-death-by-wild-animal-in-gir-somnath/articleshow/77220215.cms,Gujarat : Retired teacher mauled to death by  wild animal  in Gir Somnath | Rajkot News,20200728T144500Z,17647.0,22.3,selenium,1485,True,leopard,attack_on_human,1,,,,2020-07-27,"Virpur-Dhava road, Talala, Gir Somnath, Gujarat, India",road,"Near mango orchard, Talala taluka",,high,Leopard attack confirmed by post-mortem report.,,"Borvav Dhava Rd, Borvav, Gujarat 362150, India",21.0868416,70.5705574,google_maps,
8db588f2-e8fd-4143-9175-4e5f6374ca07,https://www.timesnownews.com/mirror-now/in-focus/article/speeding-train-kills-elephant-calf-trying-to-cross-tracks-near-dehradun-in-uttarakhand/628009,Speeding train kills elephant calf trying to cross tracks near Dehradun in Uttarakhand,20200727T151500Z,70287.0,30.3167,jina,3660,True,elephant,animal_killed_by_human,,,1,,2020-07-27,"Doiwala, Dehradun, Uttarakhand, India",village,near Nakronda Gularghati Zero Point,matched GDELT location,high,Specific details provided in the article.,,"Doiwala, Uttarakhand 248140, India",30.1758771,78.1242422,google_maps,
39645c00-937c-4f06-9331-c11df0601973,https://www.siasat.com/himachal-promotes-cultivation-of-pine-nut-sea-buckthorn-1930383/,"Himachal promotes cultivation of pine nut , sea buckthorn",20200727T014500Z,17673.0,31.9167,jina,3144,False,,,,,,,,,,,,high,"No specific HWC event described, only plans and initiatives.",,,17673.0,31.9167,gdelt_fallback,
e06fdaa4-b181-4f43-b2c5-3cc14d886df5,https://www.deccanherald.com/opinion/main-article/aggravating-covid-19-fallout-dilution-of-environmental-standards-866032.html,Aggravating Covid - 19 fallout : Dilution of environmental standards,20200726T210000Z,70050.0,28.6,selenium,6445,False,,,,,,,,,,,,high,"No specific HWC event described, only policy and economic discussions.",,,70050.0,28.6,gdelt_fallback,
17899d4c-2b66-456c-a7f5-f6e9e64dc04b,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=734461,"Himachal promotes cultivation of pine nut , sea buckthorn",20200726T134500Z,17673.0,31.9167,jina,6388,False,,,,,,,,,,,,high,"No specific HWC event described, only plans and initiatives",,,17673.0,31.9167,gdelt_fallback,
51166739-2764-4314-8e27-8d4d99ff5b62,https://www.prokerala.com/news/articles/a1066357.html,"Himachal promotes cultivation of pine nut , sea buckthorn",20200726T124500Z,17673.0,31.9167,jina,4618,False,,,,,,,,,,,,high,"No specific HWC event described, only plans and initiatives.",,,17673.0,31.9167,gdelt_fallback,
562586e7-2b00-4b55-93d7-491e7f554e8b,https://www.mid-day.com/articles/aaditya-thackeray-helps-save-400-year-old-tree-tiger-corridor/22904214,"Aaditya Thackeray helps save 400 - year - old tree , tiger corridor",20200726T100000Z,17780.0,16.8667,failed_selenium,,,,,,,,,,,,,,,,selenium could not load page,,17780.0,16.8667,gdelt_fallback_no_text,
95b641e4-c736-40c2-91b1-351b2d429a0c,https://www.downtoearth.org.in/news/wildlife-biodiversity/global-eco-watch-polar-bears-could-become-extinct-by-2100-says-study-72479,"Global Eco Watch : Polar bears could become extinct by 2100 , says study",20200725T214500Z,17786.0,20.2667,jina,7200,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17786.0,20.2667,gdelt_fallback,
65ef7b47-77fe-48fa-9bb1-c6b256f39d87,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=734149,"Aditya Thackeray helps save 400 - year - old tree , tiger corridor",20200725T104500Z,17763.0,19.95,jina,6795,False,,,,,,,,,,,,high,"No specific HWC incident reported, only conservation efforts",,,17763.0,19.95,gdelt_fallback,
48320b98-989f-4d91-8d5e-5ed02fe797bd,https://www.prokerala.com/news/articles/a1066053.html,"Aditya Thackeray helps save 400 - year - old tree , tiger corridor",20200725T100000Z,17763.0,19.95,jina,5317,False,,,,,,,,,,,,high,"No specific HWC incident reported, only conservation efforts",,,17763.0,19.95,gdelt_fallback,
eb26dbe1-5907-4bc7-bcf4-184592ec2720,https://www.siasat.com/cgarh-elderly-man-killed-by-wild-elephants-in-jashpur-1929076/,Cgarh : Elderly man killed by wild elephants in Jashpur,20200725T074500Z,70297.0,21.9,jina,1782,True,elephant,human_killed,1,,,,2020-07-24,"Pandribahla, Pathalgaon, Jashpur, Chhattisgarh, India",village,Pathalgaon forest range,"Pathalgaon, Chhattisgarh, India",high,Clear details of the incident and location provided.,,"Pathalgaon, Chhattisgarh 496118, India",22.5563659,83.46102069999999,google_maps,
9c91f6da-fb4a-4ad4-8424-71618931d56f,https://www.thecitizen.in/index.php/en/NewsDetail/index/13/19098/Mollem-Lawyers-Highlight-Illegalities-Contradictions-in-Clearances-to-Infra-Projects,"Mollem : Lawyers Highlight Illegalities , Contradictions in Clearances to Infra Projects",20200724T091500Z,70122.0,15.5,jina,375,False,,,,,,,,,,,,high,The article does not describe a specific HWC event.,,,70122.0,15.5,gdelt_fallback,
347c8db9-4328-4848-a720-64dfd97bf1d5,https://www.downtoearth.org.in/news/mining/centre-removes-bander-coal-mine-from-auction-list-but-no-decision-on-chhattisgarh-plea-yet-72456,Centre removes Bander coal mine from auction list but no decision on Chhattisgarh plea yet,20200723T174500Z,70118.0,22.65,jina,3914,True,elephant,corridor_conflict,,,,,,"Lemru, Chhattisgarh, India",district,"Lemru Elephant Reserve, Hasdeo river area","Lemru, Chhattisgarh, India",high,Conflict over elephant reserve and coal blocks,,"Lemru, Chhattisgarh 495684, India",22.6459426,82.83309539999999,google_maps,
f344f1e3-8188-4deb-b505-2d88dcb079d1,https://www.thethirdpole.net/2020/07/23/animated-film-captures-kolkata-swamped-in-climate-horror/,Animated film captures Kolkata swamped in climate horror,20200723T074500Z,70294.0,22.5697,jina,11436,False,,,,,,,,,,,,high,"No specific HWC event described, only a speculative film scenario",,,70294.0,22.5697,gdelt_fallback,
3616d924-0397-4e98-bd5f-c608869780f4,https://www.downtoearth.org.in/blog/wildlife-biodiversity/botswana-elephants-episode-there-s-a-colonial-underpinning-to-conservation-72429,Botswana elephants episode : There a colonial underpinning to conservation,20200722T181500Z,17843.0,28.727,jina,13099,False,,,,,,,,,,,,high,"No specific HWC event described, only general discussion",,,17843.0,28.727,gdelt_fallback,
8e8b5632-fff4-4900-95e6-2c9fcef03770,https://www.downtoearth.org.in/blog/wildlife-and-biodiversity/botswana-elephants-episode-there-s-a-colonial-underpinning-to-conservation-72429,Botswana elephants episode : There a colonial underpinning to conservation,20200722T173000Z,17843.0,28.727,jina,13099,False,,,,,,,,,,,,high,"No specific HWC event described, only general discussion",,,17843.0,28.727,gdelt_fallback,
568dac3c-c8bb-407c-99ec-7e296af5654c,https://indianexpress.com/article/lifestyle/life-style/assam-golden-tiger-sighting-mayuresh-hendre-viral-picture-tiger-corridors-eia-6515188/,"Assam  Golden Tiger  sighting : Not a sign of joy , but concern , says photographer",20200722T141500Z,17593.0,26.6,selenium,9067,False,,,,,,,,,,,,high,"No specific HWC event described, only discussion of potential future issues.",,,17593.0,26.6,gdelt_fallback,
2f59fbdc-c432-4b9c-aa10-e59c7069edc5,https://scroll.in/article/966650/opinion-preserving-indias-tiger-habitats-can-help-prevent-the-next-pandemic,"Preserving India tiger habitats can help prevent zoonotic diseases , coronavirus - like outbreaks",20200721T201500Z,70248.0,11.0,jina,9548,False,,,,,,,,,,,,high,"No specific HWC event described, only general discussion",,,70248.0,11.0,gdelt_fallback,
f31df632-01e4-4aa8-86fc-29a5e17bd3e8,https://theprint.in/opinion/covid-proved-that-india-needs-a-dedicated-wildlife-protection-authority/464815/,Covid proved that India needs a dedicated Wildlife Protection Authority,20200721T101500Z,17747.0,22.0833,selenium,8315,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion",,,17747.0,22.0833,gdelt_fallback,
6030472b-c0d1-4808-b406-1c29d5542ea4,https://indianexpress.com/article/trending/trending-in-india/leopard-attacks-dog-sighting-uttarakhand-nainital-6513600/,"Watch : Leopard enters house in Nainital , kills family dog",20200719T160000Z,17911.0,28.6,selenium,1464,True,leopard,livestock_kill,,,1,,2020-07-18,"Tallital, Nainital, Uttarakhand, India",village,Tallital Zoo Road,,high,Specific incident with clear details.,,"Tallital, Nainital, Uttarakhand 263001, India",29.3780405,79.4661697,google_maps,
b9ec3a6b-08b3-48de-b144-b94f4f25f6a6,https://www.firstpost.com/living/the-zai-whitaker-column-in-defence-of-zoos-and-why-the-post-pandemic-world-needs-them-more-than-ever-8611021.html,"The Zai Whitaker column | In defence of zoos , and why the post - pandemic world needs them more than ever",20200719T044500Z,17642.0,21.5167,jina,9739,False,,,,,,,,,,,,high,"No specific HWC event described, only general discussion",,,17642.0,21.5167,gdelt_fallback,
b14d4f4f-045e-42bb-a6d6-deb8c04e6f8a,https://www.thehindu.com/news/states/aaditya-urges-gadkari-to-save-a-400-year-old-peepal-tree-from-axe/article32119369.ece,Aaditya urges Gadkari to save a 400 - year - old peepal tree from axe,20200717T203000Z,70218.0,20.6333,selenium,1337,False,,,,,,,,,,,,high,"No specific HWC event described, only a request to save a tree.",,,70218.0,20.6333,gdelt_fallback,
b065083c-190f-40c4-ba28-2b932dbcccfd,https://indianexpress.com/article/cities/kolkata/borders-melt-for-indian-patients-seeking-treatment-in-nepals-snakebite-treatment-centres-6508666/,Borders melt for Indian patients seeking treatment in Nepal snakebite treatment centres,20200716T094500Z,17939.0,26.2167,selenium,14259,True,snake,human_injured,,1,,,2020-07-16,"Naxalbari, Darjeeling, West Bengal, India",village,"Indo-Nepal border region, monsoons",,high,Specific incident of a snakebite reported.,,"Naxalbari, West Bengal 734429, India",26.6823035,88.1998512,google_maps,
d89a3b03-c906-4158-aff2-c87be7c2e983,https://www.newindianexpress.com/cities/kochi/2020/jul/15/visual-warriors-at-the-time-of-covid-2169734.html,Visual warriors at the time of Covid,20200715T150000Z,17699.0,10.0,selenium,2717,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17699.0,10.0,gdelt_fallback,
11d04f0c-05c0-4740-9c4f-a2b2e036bfb4,https://www.siasat.com/assam-flood-situation-grim-59-lives-lost-33-lakh-affected-1923928/,"Assam flood situation grim , 59 lives lost , 33 lakh affected",20200715T123000Z,17593.0,26.6,jina,1900,True,tiger,animal_injured,,,,1,2020-07-14,"Baghmari, Nagaon, Assam, India",village,Near Kaziranga National Park,"Baghmari, West Bengal, India (70294.000,22.362)",medium,"Tiger rescue reported, no specific injury details",,"Baghmari, Assam 782136, India",26.5821963,93.2219164,google_maps,
8affcabd-c082-48b2-bce3-16c0d8d995ea,https://indianexpress.com/article/india/tiger-suspends-traffic-movement-on-nh-44-in-madhya-pradesh-6505387/,WATCH : Tiger suspends traffic movement on NH - 44 in Madhya Pradesh,20200714T133000Z,17911.0,28.6,selenium,1005,False,tiger,,,,,,2020-07-13,"Pench Tiger Reserve, Madhya Pradesh, India",forest_division,National Highway 44,,high,"No actual conflict event, just a tiger blocking traffic",,,17911.0,28.6,gdelt_fallback,
e467d98b-a192-4c9a-b3b8-bbef7db0b8df,https://www.livelaw.in/environment/hubbali-ankola-rail-line-karnataka-hc-extends-stay-on-wildlife-board-decision-allowing-diversion-of-forest-land-159863,Hubbali - Ankola Rail Line : Karnataka HC Extends Stay On Wildlife Board Decision Allowing Diversion Of Forest Land,20200714T101500Z,17696.0,14.0,jina,1024,False,,,,,,,,,,,,high,"No specific HWC event described, only legal proceedings.",,,17696.0,14.0,gdelt_fallback,
89fc1dcc-4601-47c2-b0ac-f858b022bd8f,https://www.thenewsminute.com/article/tn-forest-dept-sets-expert-committee-study-elephant-population-128592,TN Forest Dept sets up expert committee to study elephant population,20200714T054500Z,70251.0,13.0833,jina,3299,False,,,,,,,,,,,,high,"Article discusses policy and committee formation, no specific HWC event",,,70251.0,13.0833,gdelt_fallback,
b305b560-b591-4b11-83cb-2d1a4ef53fbe,https://www.thehindu.com/news/cities/Coimbatore/11-member-expert-panel-to-study-elephant-population-in-tamil-nadu/article32071677.ece,11 - member expert panel to study elephant population in Tamil Nadu,20200713T180000Z,70251.0,13.0833,selenium,2591,False,,,,,,,,,,,,high,"Article discusses formation of expert committee to study elephant population and HWC, no specific HWC event mentioned.",,,70251.0,13.0833,gdelt_fallback,
95522b52-1742-45ca-989f-cba43a20d14e,https://www.orissapost.com/anubhav-moves-sc-against-killing-of-wild-animals/,Anubhav moves SC against killing of wild animals,20200713T141500Z,17699.0,10.0,jina,6665,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion",,,17699.0,10.0,gdelt_fallback,
6f33485b-5a6b-4371-ae79-91b93ebe432e,https://timesofindia.indiatimes.com/india/bjd-lok-sabha-mp-seeks-sc-intervention-against-killing-of-wild-animals-declared-as-vermin/articleshow/76940663.cms,BJD Lok Sabha MP seeks SC intervention against killing of wild animals declared as vermin | India News,20200713T123000Z,17699.0,10.0,selenium,2036,False,,,,,,,,,,,,high,Article discusses policy and legal issues without specific HWC incident,,,17699.0,10.0,gdelt_fallback,
1a68db7a-9c5b-44f5-bfd2-5bc07ed6cafe,https://timesofindia.indiatimes.com/city/vadodara/four-injured-in-leopard-attacks/articleshow/76928602.cms,Four injured in leopard attacks | Vadodara News,20200713T004500Z,17731.0,22.8333,selenium,1989,True,leopard,attack_on_human,,4,,,2020-07-13,,unknown,"Vadodara, Gujarat, India",,medium,Specific location within Vadodara not provided,,,17731.0,22.8333,gdelt_fallback,
01537c5c-0b24-4442-9e1a-8eaa97ca0f70,http://theshillongtimes.com/2020/07/13/rangila-the-dancing-bear-rescued-celebrates-2-years-of-freedom/,"Rangila , the  dancing bear  rescued , celebrates 2 years of freedom – The Shillong Times",20200712T231500Z,17938.0,27.25,jina,4894,False,,,,,,,,,,,,high,"No specific HWC event described, only background information on sloth bear trafficking and conservation.",,,17938.0,27.25,gdelt_fallback,
af519065-2a11-47ad-a6d2-11c51c804ce1,https://www.outlookindia.com/newsscroll/rangila-the-dancing-bear-rescued-from-nepal-celebrates-two-years-of-freedom/1893446,"Rangila , the  dancing bear  rescued from Nepal , celebrates two years of freedom",20200712T160000Z,17938.0,27.25,selenium,4772,False,,,,,,,,,,,,high,No specific HWC event described in the article.,,,17938.0,27.25,gdelt_fallback,
0fbc3776-8c32-4f79-9629-728e21d65ac7,https://www.hindustantimes.com/india-news/man-eater-leopard-shot-dead-in-uttarakhand/story-3EcepYrM657kn0IVWLMM9L.html,Man - eater leopard shot dead in Uttarakhand,20200711T183000Z,70282.0,30.4,jina,10472,True,leopard,animal_killed_by_human,,,1,,2020-07-11,"Narayanbagar, Chamoli, Uttarakhand, India",forest_division,Badrinath forest division,"Chamoli, Uttaranchal, India",high,Leopard declared man-eater and shot dead by forest department.,,"Narainbagar, Uttarakhand 246455, India",30.1297891,79.3845675,google_maps,
2d17c4c0-4f22-42fb-b272-cb449725c369,https://indianexpress.com/article/india/rangila-sloth-bear-rescued-india-nepal-border-agra-sanctuary-6501118/,"  Dancing bear  Rangila , rescued from Nepal , celebrates second year of freedom at Agra sanctuary",20200711T161500Z,17938.0,27.25,selenium,2695,False,,,,,,,,,,,,high,"Article describes rescue and rehabilitation, not an HWC event.",,,17938.0,27.25,gdelt_fallback,
b8c990a3-2ed4-43c7-8967-561e2148b9dd,https://www.timesnownews.com/mirror-now/in-focus/article/chhattisgarh-60-year-old-former-zila-panchayat-member-trampled-to-death-by-herd-of-wild-elephants/619431,Chhattisgarh : 60 - year - old former Zila Panchayat member trampled to death by herd of wild elephants,20200710T101500Z,70297.0,21.9,jina,2889,True,elephant,attack_on_human,1,,,,2020-07-06,"Pakhni village, Surajpur, Chhattisgarh, India",village,Pratappur forest range,"Pratappur, Orissa, India",medium,Event date inferred from timeline details,,"Surajpur, Chhattisgarh 497229, India",23.2136011,82.8679549,google_maps,
6458d2b8-25e3-40af-96f0-64555dfbf4e0,https://www.siasat.com/man-trampled-to-death-by-wild-elephants-in-cgarh-1921176/,Man trampled to death by wild elephants in Cgarh,20200710T080000Z,70297.0,21.9,jina,1803,True,elephant,human_killed,1,,,,2020-07-06,"Pakhni, Surajpur, Chhattisgarh, India",village,Pratappur forest range,"Surajpur, Chhattisgarh, India (70145.000,22.900)",high,Event date inferred from article details.,,"Surajpur, Chhattisgarh 497229, India",23.2136011,82.8679549,google_maps,
09430064-d0a1-4bc0-b86d-a82f7a6ecea5,https://timesofindia.indiatimes.com/city/nagpur/after-bander-another-coal-block-auction-threatens-tadoba-corridor/articleshow/76882733.cms,"After Bander , another coal block auction threatens Tadoba corridor | Nagpur News",20200710T054500Z,17785.0,20.4167,selenium,4588,False,,,,,,,,,,,,high,"No specific HWC incident reported, only policy discussion.",,,17785.0,20.4167,gdelt_fallback,
bda91320-252d-4c6d-af7d-9bc3b10576b7,https://www.telegraphindia.com/west-bengal/calcutta/trucks-drones-to-control-elephants/cid/1785720,"Trucks , drones to control elephants",20200709T140000Z,70296.0,22.4333,jina,7106,False,,,,,,,,,,,,high,"No specific HWC event described, only policy and equipment introduction",,,70296.0,22.4333,gdelt_fallback,
e6f928f9-13cc-4bdb-8088-406deac400ac,https://www.hindustantimes.com/india-news/uttarakhand-forest-officials-declare-killer-leopard-maneater-wildlife-experts-unhappy/story-tHUMhXutJSAGoIQdOwqOoM.html,"Uttarakhand forest officials declare killer leopard  maneater , wildlife experts unhappy - india news",20200709T043000Z,70282.0,30.25,jina,11792,True,leopard,attack_on_human,1,,,,2020-07-06,"Udal, Almora, Uttarakhand, India",village,Bhaisiya Chhana block,matched GDELT location,high,Specific date inferred from context,,"Almora, Uttarakhand 263601, India",29.5892407,79.646666,google_maps,
59edf109-f49d-4018-a168-3f5412577aed,https://www.hindustantimes.com/cities/leopard-kills-one-and-a-half-year-old-child-in-uttarakhand-s-almora/story-cqdojCVG2onabsBEdLiCUO.html,Leopard kills one - and - a - half - year - old child in Uttarakhand Almora - cities,20200707T050000Z,70282.0,30.4,selenium,2683,True,leopard,attack_on_human,1,,,,2020-07-06,"Udal, Almora, Uttarakhand, India",village,Udal village in Almora district,,high,Specific date and location provided in the article.,,"Almora, Uttarakhand 263601, India",29.5892407,79.646666,google_maps,
721c060c-31f8-4404-8531-fc04b101f0e0,https://bangaloremirror.indiatimes.com/bangalore/others/karnataka-conservation-efforts-vet-behind-the-ears/articleshow/76804289.cms,Karnataka conservation efforts  vet  behind the ears,20200706T030000Z,70248.0,11.0,jina,5515,True,elephant,crop_raid,,,,,2020-07-01,"Thalavady, Kerala, India",village,"near Karnataka border, Chamarajanagar","Thalavady, Kerala, India",high,Elephants straying into human habitats and electrocution incident.,,"Thalavady, Kerala, India",9.370008499999999,76.4996831,google_maps,
9d9f9cc4-f99c-4c5e-a858-0fc8752aa617,https://indianexpress.com/article/cities/mumbai/chandrapur-farmer-killed-in-suspected-tiger-attack-at-brahmapuri-forest-division-6490427/,Chandrapur : Farmer killed in suspected tiger attack at Brahmapuri forest division,20200704T174500Z,17763.0,19.95,selenium,767,True,tiger,attack_on_human,1,,,,2020-07-04,"Sonuli, Chandrapur, Maharashtra, India",village,Nagbhid range of Brahmapuri forest division,,high,Specific incident with clear details.,,"Sonuli, Maharashtra, India",20.4814324,79.75260519999999,google_maps,
f15d1666-d610-4106-95a7-00acb4664615,https://indianexpress.com/article/explained/120-year-old-rail-track-at-heart-of-green-alarm-in-wildlife-sanctuary-6487564/,Explained : 120 - year - old rail track at heart of green alarm in wildlife sanctuary,20200703T001500Z,70236.0,24.9167,selenium,4572,False,,,,,,,,,,,,high,"Article discusses infrastructure projects and their environmental impacts, no specific HWC event mentioned.",,,70236.0,24.9167,gdelt_fallback,
cedf9868-7824-4f3b-bcc9-388129eaf235,https://www.mid-day.com/articles/leopard-on-prowl-kills-4-people-in-nashik-sgnp-steps-in-to-capture-big-cat/22871241,"Leopard on prowl kills 4 people in Nashik , SGNP steps in to capture big cat",20200702T140000Z,70178.0,19.6,failed_selenium,,,,,,,,,,,,,,,,selenium could not load page,,70178.0,19.6,gdelt_fallback_no_text,
6fa95002-f8dc-452e-bc93-f19586ba8d3a,https://www.thehindu.com/news/national/tamil-nadu/residents-fear-sillahalla-hydro-electric-project-will-lead-to-loss-of-farmlands-impact-wildlife/article31970473.ece,"Residents fear Sillahalla hydro - electric project will lead to loss of farmlands , impact wildlife",20200702T110000Z,17873.0,11.2333,selenium,10537,False,,,,,,,,,,,,high,"No specific HWC event described, only concerns about future impacts.",,,17873.0,11.2333,gdelt_fallback,
f003d8e9-3500-4e83-b97c-2b22b4a73749,https://timesofindia.indiatimes.com/city/nagpur/aaditya-rathod-welcome-scrapping-of-bander-coal-block-auction/articleshow/76737950.cms,"Aaditya , Rathod welcome scrapping of Bander coal block auction | Nagpur News",20200702T020000Z,17735.0,22.75,selenium,3263,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion.",,,17735.0,22.75,gdelt_fallback,
7d63257f-1450-46ca-a489-d3e5cb166b3c,https://timesofindia.indiatimes.com/city/nagpur/min-on-state-request-no-auctioning-of-bander-4-coal-blocks-in-chgarh/articleshow/76719498.cms,"Min : On state request , no auctioning of Bander , 4 coal blocks in Chgarh | Nagpur News",20200701T061500Z,17762.0,19.9833,selenium,3783,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion.",,,17762.0,19.9833,gdelt_fallback,
338e54fa-1df2-4785-a19d-0b0e70e1041e,https://timesofindia.indiatimes.com/city/ranchi/plantation-in-dalma-to-reduce-man-elephant-conflict/articleshow/76700136.cms,Plantation in Dalma to reduce man - elephant conflict | Ranchi News,20200630T020000Z,70217.0,20.5,selenium,1681,False,,,,,,,,,,,,high,"No specific HWC event described, only prevention plan",,,70217.0,20.5,gdelt_fallback,
7cb40539-60cf-4866-9f90-031f59a3af0c,https://scroll.in/article/965361/in-odishas-similipal-park-recognition-of-community-rights-paved-the-way-for-sustainable-growth,How recognising community rights in Odisha Similipal park paved the way for sustainable growth,20200629T114500Z,70217.0,20.5,jina,13391,False,,,,,,,,,,,,high,"No specific HWC event described, only general context",,,70217.0,20.5,gdelt_fallback,
549af201-fa6b-44a7-b51d-c6942f3b0c96,https://www.hindustantimes.com/mumbai-news/3-817-trees-across-tiger-corridor-to-be-destroyed/story-Qs6mZRO7PGbQ1aKnKzHbSI.html,"3 , 817 trees across tiger corridor to be destroyed ? ",20200628T184500Z,17763.0,19.95,selenium,4752,False,,,,,,,,,,,,high,"No specific HWC event described, only future potential conflicts discussed.",,,17763.0,19.95,gdelt_fallback,
22218ccb-0b54-425b-8554-f4fdcd37dd1b,https://www.indiatoday.in/india/story/tiger-mauls-man-to-death-in-maharashtra-16th-attack-in-chandrapur-this-year-1694914-2020-06-28,"Tiger mauls man to death in Maharashtra , 16th attack in Chandrapur this year",20200628T170000Z,17763.0,19.95,selenium,949,True,tiger,attack_on_human,1,,,,2020-06-27,"Tohagaon, Chandrapur, Maharashtra, India",forest_range,"Gondpipri tehsil, Tohagaon forest range",,high,Specific date and location provided in article.,,"Tohagaon, Maharashtra 442606, India",20.0247644,80.1847167,google_maps,
6b582694-89d5-481a-a95d-676238283ca0,https://www.orissapost.com/angul-banasathi-app-launched-to-avert-human-elephant-conflict/,  Angul Banasathi  app launched to avert human - elephant conflict,20200628T104500Z,70217.0,20.5,jina,6962,False,,,,,,,,,,,,high,"This article discusses the launch of an app to prevent future conflicts, not a specific HWC event.",,,70217.0,20.5,gdelt_fallback,
8cb1dbf3-cc5b-4254-8d50-dfdddcf8f25e,https://www.indiaspend.com/in-shadow-of-conflict-wildlife-trade-has-been-rising-in-jk/,"In Shadow Of Conflict , Wildlife Trade Has Been Rising In J & K",20200627T014500Z,17821.0,31.6331,jina,15170,False,,,,,,,,,,,,high,"No specific HWC event described, only general trends and threats.",,,17821.0,31.6331,gdelt_fallback,
d63d8079-59a9-4655-8d42-d89497e7dc05,https://indianexpress.com/article/india/bombay-hc-seeks-replies-from-centre-state-coal-india-limited-within-8-weeks-6478304/,"Bombay HC seeks replies from Centre , state , Coal India Limited within 8 weeks",20200627T001500Z,70215.0,20.7833,selenium,2645,False,,,,,,,,,,,,high,"Article discusses potential future conflict over coal block near TATR, no specific incident occurred.",,,70215.0,20.7833,gdelt_fallback,
1e1df19f-6aba-4ab6-9cf3-a12d8bcfa9b6,https://www.livelaw.in/environment/green-activists-demand-withdrawal-of-proposed-eia-notification-2020-158945,Green Activists Demand Withdrawal Of Proposed EIA Notification 2020 ; Says  It Encourages Violations To Continue Undeterred  ,20200626T111500Z,17564.0,17.3753,jina,947,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion",,,17564.0,17.3753,gdelt_fallback,
2849e790-0f50-4137-ba6c-61fc3a384ff2,https://www.thehindu.com/news/national/karnataka/elephant-trapped-by-rail-barricade-freed/article31915604.ece,"Elephant trapped by rail barricade , freed",20200625T131500Z,17873.0,11.6667,selenium,2386,True,elephant,crop_raid,,,,,2020-06-25,"Vasthihalla, Bandipur, Karnataka, India",forest_range,"Bandipur Tiger Reserve, near Vasthihalla",,high,Event involves elephant raiding farmland and getting trapped.,,"Bandipur, Karnataka 571126, India",11.6676783,76.632607,google_maps,
97a6f615-bca9-4e70-bdca-7b4618bdda2e,https://www.news18.com/news/india/seeing-red-over-green-auction-list-of-41-coal-blocks-includes-14-that-are-densely-forested-2683267.html,Seeing Red Over Green : Auction List of 41 Coal Blocks Includes 14 That are Densely Forested,20200623T121500Z,70116.0,21.5,selenium,5515,False,,,,,,,,,,,,high,"No specific HWC event described, only policy discussion",,,70116.0,21.5,gdelt_fallback,
65215ed8-2db9-48e3-87f8-786da3d2825c,http://www.daijiworld.com/news/newsDisplay.aspx?newsID=722599,Force deployed in UP district to prevent tiger attacks,20200623T051500Z,17937.0,28.2833,jina,5480,True,tiger,attack_on_human,,3,,,2020-06-21,"Chedipur, Lakhimpur, Uttar Pradesh, India",village,"Near Mailani range, buffer zone of Dudhwa Tiger Reserve",,high,Event date inferred from article context.,,"285G+66, Pipariya Dhani, Uttar Pradesh 262804, India",28.0080625,80.32556249999999,google_maps,
